197,680,664,77,42,718,685,0.96
198,684,664,78,42,723,685,0.94
199,688,664,78,43,727,685,0.96
200,692,665,78,42,731,686,0.95
201,696,664,78,43,735,685,0.95
202,699,665,78,42,738,686,0.95
203,703,665,78,41,742,685,0.96
204,706,664,79,41,745,684,0.95
205,709,664,79,41,748,684,0.96
206,711,663,80,41,751,683,0.96
207,713,662,79,41,752,682,0.96
208,715,661,78,42,754,682,0.96
209,716,660,78,42,755,681,0.96
210,716,660,78,41,755,680,0.96
211,716,659,78,41,755,679,0.96
212,715,658,79,42,754,679,0.96
213,713,658,80,41,753,678,0.96
214,712,657,80,41,752,677,0.96
215,711,656,80,42,751,677,0.96
216,708,654,81,43,748,675,0.96
217,707,651,81,46,747,674,0.96
218,705,650,81,46,745,673,0.95
219,702,648,82,47,743,671,0.95
220,700,646,82,48,741,670,0.95
221,699,645,81,48,739,669,0.96
222,698,644,81,48,738,668,0.96
223,698,641,81,51,738,666,0.96
224,698,640,80,51,738,665,0.95
225,699,638,79,53,738,664,0.95
226,700,636,79,54,739,663,0.96
227,701,635,80,56,741,663,0.96
228,703,634,81,56,743,662,0.95
229,707,633,80,57,747,661,0.96
230,711,632,80,58,751,661,0.96
231,717,633,79,56,756,661,0.96
232,722,633,81,55,762,660,0.96
233,730,634,80,53,770,660,0.95
234,736,637,81,50,776,662,0.96
235,741,639,81,47,781,662,0.95
236,748,640,81,46,788,663,0.96
237,754,642,83,44,795,664,0.96
238,760,642,83,44,801,664,0.96
239,767,640,81,46,807,663,0.95
240,772,637,82,50,813,662,0.96
241,777,635,81,52,817,661,0.95
242,780,633,79,54,819,660,0.96
243,782,631,78,57,821,659,0.96
244,782,629,79,57,821,657,0.96
245,781,628,78,56,820,656,0.95
246,779,627,79,55,818,654,0.96
247,775,625,80,55,815,652,0.95
248,771,625,80,53,811,651,0.96
249,766,626,83,50,807,651,0.96
250,759,626,84,48,801,650,0.96
251,754,624,83,50,795,649,0.96
252,746,622,85,51,788,647,0.96
253,740,621,84,51,782,646,0.96
254,734,617,84,54,776,644,0.96
255,727,616,85,53,769,642,0.96
256,720,615,85,53,762,641,0.96
257,713,613,85,54,755,640,0.96
258,707,611,85,56,749,639,0.96
259,701,610,86,57,744,638,0.96
260,697,607,84,59,739,636,0.96
261,693,604,84,62,735,635,0.96
262,690,602,83,63,731,633,0.96
263,688,601,81,64,728,633,0.96
264,687,599,81,65,727,631,0.96
265,687,599,80,65,727,631,0.96
266,687,599,82,64,728,631,0.96
267,689,600,83,63,730,631,0.96
268,690,603,86,60,733,633,0.96
269,692,605,88,59,736,634,0.96
270,697,609,86,55,740,636,0.96
271,701,611,87,53,744,637,0.96
272,706,612,87,53,749,638,0.96
273,711,612,86,53,754,638,0.96
274,717,612,85,54,759,639,0.96
275,722,611,86,57,765,639,0.96
276,728,612,84,57,770,640,0.96
277,733,612,84,57,775,640,0.96
278,739,615,84,56,781,643,0.96
279,744,617,84,54,786,644,0.96
280,750,619,85,53,792,645,0.96
281,756,621,85,52,798,647,0.96
282,763,623,85,50,805,648,0.96
283,769,623,85,51,811,648,0.96
284,777,622,84,52,819,648,0.96
285,785,622,83,53,826,648,0.96
286,792,622,82,53,833,648,0.96
287,798,622,85,52,840,648,0.95
288,807,623,83,51,848,648,0.96
289,813,625,84,49,855,649,0.95
290,821,626,84,48,863,650,0.95
291,827,627,84,47,869,650,0.96
292,836,628,81,47,876,651,0.95
293,842,630,84,45,884,652,0.95
294,851,631,80,45,891,653,0.95
295,857,633,78,43,896,654,0.96
296,863,634,81,42,903,655,0.95
297,872,631,80,46,912,654,0.96
298,876,629,79,49,915,653,0.96
299,879,627,79,52,918,653,0.96
300,883,626,77,53,921,652,0.95
301,884,625,77,53,922,651,0.95
302,885,625,76,52,923,651,0.95
303,884,625,77,52,922,651,0.95
304,881,625,77,51,919,650,0.95
305,878,625,78,51,917,650,0.96
306,876,627,77,47,914,650,0.96
307,868,629,82,45,909,651,0.96
308,863,630,80,43,903,651,0.95
309,857,629,79,44,896,651,0.95
310,853,628,79,46,892,651,0.96
311,847,627,82,47,888,650,0.95
312,841,626,82,48,882,650,0.95
313,836,625,81,48,876,649,0.95
314,830,625,82,49,871,649,0.96
315,825,625,83,49,866,649,0.95
316,820,626,83,49,861,650,0.95
317,815,628,84,48,857,652,0.96
318,810,628,83,49,851,652,0.96
319,805,629,83,49,846,653,0.96
320,800,631,84,48,842,655,0.96
321,795,632,85,48,837,656,0.96
322,791,633,83,48,832,657,0.96
323,786,635,84,47,828,658,0.95
324,781,636,85,47,823,659,0.96
325,775,635,86,48,818,659,0.96
326,770,633,84,50,812,658,0.96
327,765,630,82,52,806,656,0.96
328,757,627,83,55,798,654,0.96
329,748,625,81,55,788,652,0.96
330,736,624,84,53,778,650,0.96
331,725,624,85,51,767,649,0.96
332,712,623,87,51,755,648,0.96
333,700,620,86,52,743,646,0.96
334,687,618,87,52,730,644,0.96
335,674,613,87,56,717,641,0.96
336,660,610,88,57,704,638,0.96
337,648,606,88,59,692,635,0.96
338,637,603,86,59,680,632,0.96
339,626,598,87,61,669,628,0.96
340,617,594,84,62,659,625,0.96
341,609,591,82,61,650,621,0.96
342,603,588,79,60,642,618,0.96
343,596,585,82,64,637,617,0.95
344,592,582,82,66,633,615,0.95
345,589,581,82,67,630,614,0.96
346,587,582,84,65,629,614,0.96
347,587,585,85,60,629,615,0.96
348,585,589,88,57,629,617,0.96
349,585,593,89,53,629,619,0.96
350,586,596,91,52,631,622,0.96
351,588,597,90,51,633,622,0.96
352,590,598,90,51,635,623,0.96
353,592,600,90,51,637,625,0.96
354,594,601,90,52,639,627,0.96
355,595,602,90,53,640,628,0.96
356,597,604,89,53,641,630,0.96
357,599,605,89,53,643,631,0.96
358,602,606,88,53,646,632,0.96
359,608,605,85,55,650,632,0.96
360,612,603,84,59,654,632,0.96
361,618,604,80,59,658,633,0.96
362,624,604,80,60,664,634,0.96
363,632,602,78,63,671,633,0.96
364,640,605,79,61,679,635,0.96
365,649,608,79,59,688,637,0.95
366,656,611,83,58,697,640,0.96
367,665,616,83,55,706,643,0.96
368,673,620,84,52,715,646,0.96
369,684,623,83,51,725,648,0.96
370,694,626,83,49,735,650,0.96
371,704,627,82,49,745,651,0.96
372,713,629,83,49,754,653,0.96
373,723,633,81,47,763,656,0.96
374,733,635,81,47,773,658,0.96
375,742,639,79,45,781,661,0.95
376,750,642,79,43,789,663,0.96
377,757,645,79,42,796,666,0.96
378,765,645,78,44,804,667,0.96
379,771,644,76,48,809,668,0.95
380,777,643,74,51,814,668,0.95
381,780,643,74,51,817,668,0.95
382,782,643,74,52,819,669,0.95
383,782,643,75,52,819,669,0.95
384,782,643,75,53,819,669,0.95
385,781,645,75,50,818,670,0.95
386,780,646,73,49,816,670,0.95
387,776,648,75,46,813,671,0.95
388,771,651,76,41,809,671,0.95
389,767,653,77,40,805,673,0.95
390,762,652,78,42,801,673,0.95
391,758,651,76,42,796,672,0.95
392,754,651,75,42,791,672,0.95
393,748,651,76,43,786,672,0.95
394,744,652,75,42,781,673,0.95
395,738,652,77,43,776,673,0.96
396,735,652,76,43,773,673,0.95
397,732,652,76,45,770,674,0.95
398,728,649,77,49,766,673,0.95
399,726,648,76,52,764,674,0.95
400,725,648,74,53,762,674,0.95
401,725,648,73,53,761,674,0.95
402,725,648,73,54,761,675,0.95
403,726,648,74,54,763,675,0.95
404,729,649,75,53,766,675,0.95
405,734,653,74,48,771,677,0.95
406,736,658,75,43,773,679,0.95
407,739,661,75,41,776,681,0.96
408,743,663,75,40,780,683,0.95
409,748,665,74,39,785,684,0.95
410,752,665,74,40,789,685,0.96
411,756,667,75,38,793,686,0.95
412,760,667,73,38,796,686,0.96
413,763,664,75,41,800,684,0.95
414,766,660,76,47,804,683,0.95
415,767,657,76,51,805,682,0.95
416,769,658,73,50,805,683,0.95
417,768,658,72,49,804,682,0.95
418,767,658,70,48,802,682,0.94
419,764,659,68,47,798,682,0.95
420,760,660,70,44,795,682,0.95
421,755,662,72,41,791,682,0.95
422,750,664,73,39,786,683,0.95
423,745,665,73,38,781,684,0.95
424,741,664,72,40,777,684,0.95
425,735,663,74,41,772,683,0.95
426,730,662,73,41,766,682,0.95
427,724,663,74,41,761,683,0.95
428,719,664,73,41,755,684,0.95
429,714,665,73,40,750,685,0.95
430,709,666,73,40,745,686,0.94
431,704,667,73,41,740,687,0.95
432,699,668,73,41,735,688,0.95
433,695,670,73,40,731,690,0.96
434,690,671,74,41,727,691,0.96
435,687,672,72,41,723,692,0.95
436,683,674,72,41,719,694,0.95
437,678,675,73,42,714,696,0.95
438,675,677,72,41,711,697,0.95
439,671,678,72,41,707,698,0.95
440,668,681,72,40,704,701,0.95
441,663,682,73,41,699,702,0.95
442,660,683,72,41,696,703,0.95
443,656,685,72,40,692,705,0.96
444,654,686,71,41,689,706,0.96
445,650,686,72,42,686,707,0.95
446,646,688,73,41,682,708,0.95
447,644,689,71,41,679,709,0.95
448,641,690,71,40,676,710,0.96
449,639,692,71,39,674,711,0.95
450,637,692,70,40,672,712,0.95
451,636,691,69,41,670,711,0.95
452,634,690,69,42,668,711,0.95
453,633,690,69,43,667,711,0.95
454,631,689,70,44,666,711,0.95
455,630,689,71,45,665,711,0.95
456,630,688,71,46,665,711,0.95
457,630,689,71,43,665,710,0.95
458,631,690,71,41,666,710,0.95
459,632,690,71,40,667,710,0.95
460,633,690,71,40,668,710,0.95
461,634,689,72,41,670,709,0.95
462,635,688,73,41,671,708,0.94
463,636,688,74,41,673,708,0.94
464,638,687,74,42,675,708,0.95
465,640,687,73,42,676,708,0.96
466,641,687,74,42,678,708,0.96
467,643,687,74,42,680,708,0.96
468,644,687,75,42,681,708,0.95
469,646,686,75,42,683,707,0.95
470,648,685,75,43,685,706,0.95
471,650,686,75,42,687,707,0.96
472,652,686,75,41,689,706,0.96
473,655,685,74,42,692,706,0.96
474,658,681,73,45,694,703,0.96
475,661,679,74,45,698,701,0.95
476,664,677,75,48,701,701,0.95
477,668,676,74,48,705,700,0.95
478,673,675,74,46,710,698,0.95
479,677,674,75,46,714,697,0.95
480,682,674,76,45,720,696,0.95
481,688,674,76,44,726,696,0.95
482,693,674,77,43,731,695,0.95
483,698,672,78,44,737,694,0.96
484,705,670,78,44,744,692,0.95
485,711,669,79,44,750,691,0.96
486,718,668,80,43,758,689,0.96
487,724,666,82,44,765,688,0.96
488,732,665,80,44,772,687,0.96
489,738,664,81,43,778,685,0.96
490,745,662,82,44,786,684,0.95
491,752,661,83,44,793,683,0.95
492,759,658,85,46,801,681,0.96
493,767,658,84,45,809,680,0.96
494,774,655,85,46,816,678,0.96
495,782,652,86,48,825,676,0.96
496,791,650,85,47,833,673,0.96
497,798,647,87,47,841,670,0.95
498,807,645,86,47,850,668,0.96
499,816,641,88,48,860,665,0.96
500,825,638,88,48,869,662,0.96
501,834,636,87,47,877,659,0.95
502,843,632,89,50,887,657,0.96
503,853,629,86,50,896,654,0.96
504,861,626,92,50,907,651,0.96
505,872,626,87,48,915,650,0.96
506,881,622,90,50,926,647,0.96
507,890,620,91,50,935,645,0.96
508,897,617,94,51,944,642,0.96
509,905,613,94,54,952,640,0.95
510,914,613,92,54,960,640,0.95
511,921,612,92,53,967,638,0.96
512,925,612,94,51,972,637,0.95
513,931,613,95,50,978,638,0.95
514,939,613,91,50,984,638,0.95
515,943,612,93,53,989,638,0.96
516,948,613,95,52,995,639,0.96
517,953,614,94,51,1000,639,0.96
518,957,616,95,49,1004,640,0.97
519,961,617,95,49,1008,641,0.97
520,965,618,95,50,1012,643,0.96
521,971,621,93,48,1017,645,0.96
522,975,622,93,49,1021,646,0.96
523,978,623,94,49,1025,647,0.96
524,981,624,94,50,1028,649,0.96
525,984,625,95,50,1031,650,0.96
526,988,626,94,51,1035,651,0.96
527,992,626,93,51,1038,651,0.96
528,995,627,94,51,1042,652,0.97
529,998,627,94,51,1045,652,0.96
530,1000,628,95,52,1047,654,0.96
531,1003,628,94,54,1050,655,0.96
532,1005,630,94,53,1052,656,0.96
533,1007,632,94,51,1054,657,0.96
534,1010,633,93,51,1056,658,0.96
535,1012,634,93,52,1058,660,0.96
536,1013,635,93,52,1059,661,0.96
537,1014,637,94,52,1061,663,0.96
538,1016,639,92,51,1062,664,0.96
539,1016,640,92,50,1062,665,0.96
540,1017,639,90,52,1062,665,0.97
541,1017,636,89,55,1061,663,0.97
542,1016,634,89,57,1060,662,0.96
543,1014,632,86,58,1057,661,0.95
544,1010,630,87,59,1053,659,0.96
545,1005,629,87,58,1048,658,0.96
546,1000,628,88,57,1044,656,0.96
547,994,628,88,55,1038,655,0.96
548,987,631,89,49,1031,655,0.96
549,980,630,89,48,1024,654,0.96
550,973,630,89,47,1017,653,0.97
551,964,629,91,46,1009,652,0.96
552,958,627,89,47,1002,650,0.96
553,950,627,90,46,995,650,0.96
554,942,626,91,47,987,649,0.96
555,933,626,92,45,979,648,0.96
556,926,625,92,46,972,648,0.96
557,920,625,91,45,965,647,0.96
558,913,625,91,45,958,647,0.96
559,905,624,92,46,951,647,0.96
560,899,624,92,47,945,647,0.96
561,893,623,92,48,939,647,0.96
562,887,624,90,48,932,648,0.96
563,880,625,89,47,924,648,0.96
564,874,626,88,47,918,649,0.96
565,866,625,92,50,912,650,0.96
566,861,625,93,51,907,650,0.96
567,854,627,91,50,899,652,0.95
568,849,627,88,51,893,652,0.96
569,844,628,89,51,888,653,0.96
570,837,627,94,53,884,653,0.96
571,832,629,91,51,877,654,0.96
572,827,628,90,52,872,654,0.96
573,821,629,92,52,867,655,0.96
574,817,629,91,53,862,655,0.96
575,811,631,93,52,857,657,0.96
576,806,631,93,53,852,657,0.96
577,801,630,92,54,847,657,0.96
578,796,631,92,53,842,657,0.96
579,792,631,92,54,838,658,0.96
580,787,632,91,52,832,658,0.96
581,783,632,91,52,828,658,0.96
582,779,631,91,54,824,658,0.96
583,775,631,92,54,821,658,0.97
584,773,629,90,57,818,657,0.96
585,771,627,89,59,815,656,0.96
586,770,626,85,60,812,656,0.95
587,770,624,82,61,811,654,0.95
588,772,623,80,60,812,653,0.95
589,774,622,79,60,813,652,0.95
590,778,621,81,61,818,651,0.95
591,781,622,83,61,822,652,0.95
592,786,624,84,57,828,652,0.95
593,790,626,87,54,833,653,0.96
594,796,628,89,52,840,654,0.96
595,802,630,89,51,846,655,0.96
596,808,632,89,49,852,656,0.96
597,815,633,89,48,859,657,0.96
598,823,634,86,47,866,657,0.96
599,829,635,85,46,871,658,0.96
600,836,637,82,45,877,659,0.95
601,840,637,86,46,883,660,0.95
602,844,637,87,46,887,660,0.95
603,851,636,81,48,891,660,0.96
604,854,635,81,51,894,660,0.96
605,857,632,79,53,896,658,0.96
606,859,631,78,54,898,658,0.96
607,859,631,78,54,898,658,0.96
608,858,631,78,53,897,657,0.96
609,854,632,80,52,894,658,0.96
610,851,634,80,49,891,658,0.96
611,846,636,84,46,888,659,0.96
612,843,637,83,45,884,659,0.95
613,839,637,79,44,878,659,0.95
614,833,636,82,45,874,658,0.96
615,829,635,82,47,870,658,0.96
616,823,635,84,47,865,658,0.95
617,819,636,82,46,860,659,0.95
618,814,637,81,46,854,660,0.95
619,809,638,82,46,850,661,0.95
620,804,639,83,46,845,662,0.96
621,799,640,83,46,840,663,0.95
622,793,640,82,46,834,663,0.95
623,788,640,82,47,829,663,0.95
624,782,639,82,49,823,663,0.96
625,777,641,82,46,818,664,0.96
626,769,642,82,44,810,664,0.95
627,761,642,84,45,803,664,0.96
628,754,641,82,46,795,664,0.96
629,748,639,81,48,788,663,0.95
630,741,639,81,48,781,663,0.95
631,733,638,82,48,774,662,0.96
632,724,638,83,49,765,662,0.95
633,717,639,82,47,758,662,0.95
634,708,638,85,49,750,662,0.96
635,702,638,84,49,744,662,0.96
636,696,638,83,50,737,663,0.96
637,691,637,82,52,732,663,0.96
638,686,638,81,52,726,664,0.96
639,680,638,82,53,721,664,0.95
640,676,639,81,53,716,665,0.95
641,672,640,81,54,712,667,0.95
642,669,641,79,53,708,667,0.95
643,666,641,79,54,705,668,0.95
644,664,642,79,54,703,669,0.95
645,662,643,80,53,702,669,0.96
646,661,645,81,50,701,670,0.96
647,660,646,83,50,701,671,0.96
648,660,647,84,49,702,671,0.96
649,661,649,83,48,702,673,0.96
650,662,650,84,48,704,674,0.96
651,663,651,85,47,705,674,0.96
652,664,651,85,48,706,675,0.96
653,666,652,85,47,708,675,0.96
654,667,652,86,48,710,676,0.96
655,669,652,86,48,712,676,0.96
656,671,652,86,49,714,676,0.96
657,673,654,85,46,715,677,0.96
658,677,653,83,47,718,676,0.96
659,681,649,82,51,722,674,0.95
660,684,645,81,57,724,673,0.95
661,688,643,81,58,728,672,0.95
662,692,639,83,62,733,670,0.95
663,697,638,83,61,738,668,0.95
664,704,636,82,59,745,665,0.95
665,709,636,85,55,751,663,0.96
666,715,636,87,51,758,661,0.95
667,722,635,88,50,766,660,0.96
668,729,631,88,53,773,657,0.96
669,736,629,89,52,780,655,0.96
670,744,627,89,53,788,653,0.96
671,751,625,90,53,796,651,0.96
672,758,623,91,54,803,650,0.96
673,766,622,92,54,812,649,0.96
674,773,620,93,55,819,647,0.96
675,781,620,93,54,827,647,0.96
676,788,620,96,54,836,647,0.96
677,797,619,96,56,845,647,0.96
678,805,618,96,56,853,646,0.96
679,812,618,98,56,861,646,0.96
680,820,619,97,55,868,646,0.96
681,829,619,96,55,877,646,0.96
682,836,619,98,56,885,647,0.96
683,845,619,97,55,893,646,0.96
684,853,618,99,56,902,646,0.96
685,860,620,97,53,908,646,0.96
686,868,618,99,55,917,645,0.96
687,876,616,98,56,925,644,0.96
688,882,613,99,58,931,642,0.96
689,887,610,101,58,937,639,0.96
690,891,609,102,57,942,637,0.97
691,894,608,104,56,946,636,0.97
692,898,606,104,55,950,633,0.97
693,902,605,105,54,954,632,0.97
694,905,603,105,53,957,629,0.97
695,908,600,106,54,961,627,0.96
696,911,598,107,55,964,625,0.96
697,914,596,109,55,968,623,0.97
698,918,593,108,56,972,621,0.97
699,921,591,110,57,976,619,0.97
700,925,589,111,59,980,618,0.97
701,928,588,111,59,983,617,0.97
702,931,586,114,60,988,616,0.96
703,935,585,115,61,992,615,0.96
704,940,583,114,62,997,614,0.96
705,942,583,115,61,999,613,0.96
706,945,582,115,61,1002,612,0.96
707,947,581,116,62,1005,612,0.96
708,949,581,117,62,1007,612,0.95
709,951,580,117,63,1009,611,0.95
710,953,580,117,62,1011,611,0.96
711,953,580,117,62,1011,611,0.96
712,954,580,116,62,1012,611,0.96
713,954,581,116,62,1012,612,0.96
714,952,582,116,62,1010,613,0.95
715,949,583,118,63,1008,614,0.95
716,949,585,116,61,1007,615,0.96
717,947,587,117,61,1005,617,0.96
718,946,588,117,61,1004,618,0.96
719,944,591,117,59,1002,620,0.97
720,943,592,116,60,1001,622,0.96
721,942,593,115,59,999,622,0.96
722,939,594,117,59,997,623,0.96
723,938,595,116,59,996,624,0.96
724,936,597,115,57,993,625,0.96
725,935,599,115,57,992,627,0.96
726,934,601,114,56,991,629,0.96
727,933,601,114,57,990,629,0.96
728,932,602,114,57,989,630,0.96
729,931,602,113,58,987,631,0.96
730,930,602,113,58,986,631,0.96
731,929,603,113,57,985,631,0.97
732,928,602,112,59,984,631,0.96
733,927,602,112,59,983,631,0.96
734,925,602,112,59,981,631,0.96
735,923,603,110,58,978,632,0.96
736,920,603,109,58,974,632,0.96
737,916,605,110,57,971,633,0.97
738,913,607,112,55,969,634,0.97
739,911,608,108,54,965,635,0.96
740,909,609,105,53,961,635,0.96
741,906,609,105,53,958,635,0.97
742,903,610,104,52,955,636,0.96
743,900,610,104,53,952,636,0.96
744,897,610,104,54,949,637,0.97
745,894,611,103,54,945,638,0.97
746,891,612,103,53,942,638,0.97
747,888,613,102,53,939,639,0.97
748,885,614,100,53,935,640,0.96
749,881,613,99,55,930,640,0.97
750,876,615,98,53,925,641,0.96
751,870,616,99,53,919,642,0.97
752,864,617,99,51,913,642,0.96
753,859,617,98,51,908,642,0.97
754,853,616,98,53,902,642,0.96
755,847,616,96,54,895,643,0.96
756,841,617,97,55,889,644,0.96
757,835,617,97,56,883,645,0.96
758,829,618,97,55,877,645,0.96
759,823,619,96,55,871,646,0.96
760,817,619,96,55,865,646,0.96
761,811,620,97,55,859,647,0.96
762,805,620,96,55,853,647,0.96
763,799,622,96,53,847,648,0.96
764,791,619,97,56,839,647,0.96
765,785,616,94,57,832,644,0.96
766,777,612,94,59,824,641,0.96
767,768,610,94,59,815,639,0.96
768,758,608,93,58,804,637,0.96
769,748,608,94,54,795,635,0.96
770,737,607,91,53,782,633,0.96
771,726,603,92,55,772,630,0.96
772,716,599,90,57,761,627,0.96
773,704,595,92,59,750,624,0.96
